2024-10-30 00:14:10 - INFO - __main__ - Initializing training script
2024-10-30 00:14:10 - INFO - __main__ - Loading dataset...
2024-10-30 00:14:19 - INFO - __main__ - Loading model and tokenizer...
Some weights of RobertaForSequenceClassificationWithAdapters were not initialized from the model checkpoint at roberta-base and are newly initialized: ['classifier.dense.bias', 'classifier.dense.weight', 'classifier.out_proj.bias', 'classifier.out_proj.weight', 'roberta.encoder.layer.0.output.adapter_after_ffn.down_project.bias', 'roberta.encoder.layer.0.output.adapter_after_ffn.down_project.weight', 'roberta.encoder.layer.0.output.adapter_after_ffn.up_project.bias', 'roberta.encoder.layer.0.output.adapter_after_ffn.up_project.weight', 'roberta.encoder.layer.0.output.adapter_before_ffn.down_project.bias', 'roberta.encoder.layer.0.output.adapter_before_ffn.down_project.weight', 'roberta.encoder.layer.0.output.adapter_before_ffn.up_project.bias', 'roberta.encoder.layer.0.output.adapter_before_ffn.up_project.weight', 'roberta.encoder.layer.1.output.adapter_after_ffn.down_project.bias', 'roberta.encoder.layer.1.output.adapter_after_ffn.down_project.weight', 'roberta.encoder.layer.1.output.adapter_after_ffn.up_project.bias', 'roberta.encoder.layer.1.output.adapter_after_ffn.up_project.weight', 'roberta.encoder.layer.1.output.adapter_before_ffn.down_project.bias', 'roberta.encoder.layer.1.output.adapter_before_ffn.down_project.weight', 'roberta.encoder.layer.1.output.adapter_before_ffn.up_project.bias', 'roberta.encoder.layer.1.output.adapter_before_ffn.up_project.weight', 'roberta.encoder.layer.10.output.adapter_after_ffn.down_project.bias', 'roberta.encoder.layer.10.output.adapter_after_ffn.down_project.weight', 'roberta.encoder.layer.10.output.adapter_after_ffn.up_project.bias', 'roberta.encoder.layer.10.output.adapter_after_ffn.up_project.weight', 'roberta.encoder.layer.10.output.adapter_before_ffn.down_project.bias', 'roberta.encoder.layer.10.output.adapter_before_ffn.down_project.weight', 'roberta.encoder.layer.10.output.adapter_before_ffn.up_project.bias', 'roberta.encoder.layer.10.output.adapter_before_ffn.up_project.weight', 'roberta.encoder.layer.11.output.adapter_after_ffn.down_project.bias', 'roberta.encoder.layer.11.output.adapter_after_ffn.down_project.weight', 'roberta.encoder.layer.11.output.adapter_after_ffn.up_project.bias', 'roberta.encoder.layer.11.output.adapter_after_ffn.up_project.weight', 'roberta.encoder.layer.11.output.adapter_before_ffn.down_project.bias', 'roberta.encoder.layer.11.output.adapter_before_ffn.down_project.weight', 'roberta.encoder.layer.11.output.adapter_before_ffn.up_project.bias', 'roberta.encoder.layer.11.output.adapter_before_ffn.up_project.weight', 'roberta.encoder.layer.2.output.adapter_after_ffn.down_project.bias', 'roberta.encoder.layer.2.output.adapter_after_ffn.down_project.weight', 'roberta.encoder.layer.2.output.adapter_after_ffn.up_project.bias', 'roberta.encoder.layer.2.output.adapter_after_ffn.up_project.weight', 'roberta.encoder.layer.2.output.adapter_before_ffn.down_project.bias', 'roberta.encoder.layer.2.output.adapter_before_ffn.down_project.weight', 'roberta.encoder.layer.2.output.adapter_before_ffn.up_project.bias', 'roberta.encoder.layer.2.output.adapter_before_ffn.up_project.weight', 'roberta.encoder.layer.3.output.adapter_after_ffn.down_project.bias', 'roberta.encoder.layer.3.output.adapter_after_ffn.down_project.weight', 'roberta.encoder.layer.3.output.adapter_after_ffn.up_project.bias', 'roberta.encoder.layer.3.output.adapter_after_ffn.up_project.weight', 'roberta.encoder.layer.3.output.adapter_before_ffn.down_project.bias', 'roberta.encoder.layer.3.output.adapter_before_ffn.down_project.weight', 'roberta.encoder.layer.3.output.adapter_before_ffn.up_project.bias', 'roberta.encoder.layer.3.output.adapter_before_ffn.up_project.weight', 'roberta.encoder.layer.4.output.adapter_after_ffn.down_project.bias', 'roberta.encoder.layer.4.output.adapter_after_ffn.down_project.weight', 'roberta.encoder.layer.4.output.adapter_after_ffn.up_project.bias', 'roberta.encoder.layer.4.output.adapter_after_ffn.up_project.weight', 'roberta.encoder.layer.4.output.adapter_before_ffn.down_project.bias', 'roberta.encoder.layer.4.output.adapter_before_ffn.down_project.weight', 'roberta.e
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/root/HW2/task3/train.py:106: FutureWarning: `tokenizer` is deprecated and will be removed in version 5.0.0 for `Trainer.__init__`. Use `processing_class` instead.
  trainer = Trainer(
2024-10-30 00:14:27 - INFO - __main__ - Starting training...
  0%|                                                                                                    | 0/1284 [00:00<?, ?it/s]/root/miniconda3/envs/pytorch/lib/python3.10/site-packages/transformers/modeling_utils.py:1160: FutureWarning: The `device` argument is deprecated and will be removed in v5 of Transformers.
  warnings.warn(
                                                                                                                                  
{'loss': 1.3789, 'grad_norm': 1.9793888330459595, 'learning_rate': 9.922118380062307e-05, 'epoch': 0.02}
{'loss': 0.2452, 'grad_norm': 2.3998122215270996, 'learning_rate': 4.85981308411215e-05, 'epoch': 1.54}
{'loss': 0.2697, 'grad_norm': 3.7072508335113525, 'learning_rate': 4.781931464174455e-05, 'epoch': 1.57}
{'loss': 0.46, 'grad_norm': 4.870129585266113, 'learning_rate': 4.7040498442367604e-05, 'epoch': 1.59}
{'loss': 0.2918, 'grad_norm': 1.1611446142196655, 'learning_rate': 4.6261682242990654e-05, 'epoch': 1.61}
{'loss': 0.2248, 'grad_norm': 1.7763274908065796, 'learning_rate': 4.548286604361371e-05, 'epoch': 1.64}
{'loss': 0.2093, 'grad_norm': 2.9174294471740723, 'learning_rate': 4.470404984423676e-05, 'epoch': 1.66}
{'loss': 0.1767, 'grad_norm': 4.718349933624268, 'learning_rate': 4.392523364485982e-05, 'epoch': 1.68}
{'loss': 0.221, 'grad_norm': 2.5753955841064453, 'learning_rate': 4.314641744548287e-05, 'epoch': 1.71}
{'loss': 0.2459, 'grad_norm': 2.83467960357666, 'learning_rate': 4.236760124610592e-05, 'epoch': 1.73}
{'loss': 0.306, 'grad_norm': 3.0632193088531494, 'learning_rate': 4.1588785046728974e-05, 'epoch': 1.75}
{'loss': 0.2986, 'grad_norm': 8.021733283996582, 'learning_rate': 4.0809968847352024e-05, 'epoch': 1.78}
{'loss': 0.3295, 'grad_norm': 3.5414645671844482, 'learning_rate': 4.003115264797508e-05, 'epoch': 1.8}
{'loss': 0.2124, 'grad_norm': 3.2601654529571533, 'learning_rate': 3.925233644859813e-05, 'epoch': 1.82}
{'loss': 0.1943, 'grad_norm': 2.521772861480713, 'learning_rate': 3.847352024922119e-05, 'epoch': 1.85}
{'loss': 0.298, 'grad_norm': 6.12965202331543, 'learning_rate': 3.769470404984424e-05, 'epoch': 1.87}
{'loss': 0.1702, 'grad_norm': 0.4238883852958679, 'learning_rate': 3.691588785046729e-05, 'epoch': 1.89}
{'loss': 0.2783, 'grad_norm': 1.4721622467041016, 'learning_rate': 3.6137071651090344e-05, 'epoch': 1.92}
{'loss': 0.3284, 'grad_norm': 4.012630939483643, 'learning_rate': 3.5358255451713394e-05, 'epoch': 1.94}
{'loss': 0.2111, 'grad_norm': 2.050260066986084, 'learning_rate': 3.457943925233645e-05, 'epoch': 1.96}
{'loss': 0.2492, 'grad_norm': 2.838373899459839, 'learning_rate': 3.38006230529595e-05, 'epoch': 1.99}
  warnings.warn(                                                                                                                  
{'eval_loss': 0.21252308785915375, 'eval_accuracy': 0.9276315789473685, 'eval_micro_f1': 0.9276315789473685, 'eval_macro_f1': 0.9257580876960645, 'eval_runtime': 1.7009, 'eval_samples_per_second': 446.833, 'eval_steps_per_second': 28.221, 'epoch': 2.0}
 78%|█████████████████████████████████████████████████████████████████████▎                   | 1000/1284 [01:15<00:20, 14.07it/s]/root/miniconda3/envs/pytorch/lib/python3.10/site-packages/transformers/modeling_utils.py:1160: FutureWarning: The `device` argument is deprecated and will be removed in v5 of Transformers.
{'loss': 0.2316, 'grad_norm': 0.5414658188819885, 'learning_rate': 3.302180685358255e-05, 'epoch': 2.01}
{'loss': 0.1768, 'grad_norm': 0.5678435564041138, 'learning_rate': 3.224299065420561e-05, 'epoch': 2.03}
{'loss': 0.2133, 'grad_norm': 2.903726816177368, 'learning_rate': 3.146417445482866e-05, 'epoch': 2.06}
{'loss': 0.2794, 'grad_norm': 4.720400810241699, 'learning_rate': 3.0685358255451714e-05, 'epoch': 2.08}
{'loss': 0.2368, 'grad_norm': 7.971052646636963, 'learning_rate': 2.9906542056074764e-05, 'epoch': 2.1}
{'loss': 0.128, 'grad_norm': 1.1362799406051636, 'learning_rate': 2.9127725856697818e-05, 'epoch': 2.13}
{'loss': 0.1897, 'grad_norm': 1.3460336923599243, 'learning_rate': 2.834890965732087e-05, 'epoch': 2.15}
{'loss': 0.2827, 'grad_norm': 4.823549270629883, 'learning_rate': 2.7570093457943924e-05, 'epoch': 2.17}
{'loss': 0.2758, 'grad_norm': 1.692388653755188, 'learning_rate': 2.6791277258566978e-05, 'epoch': 2.2}
{'loss': 0.1744, 'grad_norm': 3.6819040775299072, 'learning_rate': 2.601246105919003e-05, 'epoch': 2.22}
{'loss': 0.2191, 'grad_norm': 14.365280151367188, 'learning_rate': 2.5233644859813084e-05, 'epoch': 2.24}
{'loss': 0.2525, 'grad_norm': 2.061933755874634, 'learning_rate': 2.4454828660436138e-05, 'epoch': 2.27}
{'loss': 0.1795, 'grad_norm': 2.491870403289795, 'learning_rate': 2.367601246105919e-05, 'epoch': 2.29}
{'loss': 0.2301, 'grad_norm': 0.9204843044281006, 'learning_rate': 2.2897196261682244e-05, 'epoch': 2.31}
{'loss': 0.1522, 'grad_norm': 5.2557806968688965, 'learning_rate': 2.2118380062305298e-05, 'epoch': 2.34}
  warnings.warn(
100%|████████████████████████████████████████████████████████████████████████████████████████▉| 1283/1284 [01:36<00:00, 14.22it/s]/root/miniconda3/envs/pytorch/lib/python3.10/site-packages/transformers/modeling_utils.py:1160: FutureWarning: The `device` argument is deprecated and will be removed in v5 of Transformers.
{'loss': 0.2061, 'grad_norm': 4.270827770233154, 'learning_rate': 2.133956386292835e-05, 'epoch': 2.36}
{'loss': 0.2275, 'grad_norm': 5.152919292449951, 'learning_rate': 2.05607476635514e-05, 'epoch': 2.38}
{'loss': 0.2287, 'grad_norm': 1.6142412424087524, 'learning_rate': 1.9781931464174454e-05, 'epoch': 2.41}
{'loss': 0.1793, 'grad_norm': 5.558622360229492, 'learning_rate': 1.9003115264797507e-05, 'epoch': 2.43}
{'loss': 0.2202, 'grad_norm': 5.498691082000732, 'learning_rate': 1.822429906542056e-05, 'epoch': 2.45}
{'loss': 0.2306, 'grad_norm': 2.3495934009552, 'learning_rate': 1.7445482866043614e-05, 'epoch': 2.48}
{'loss': 0.2429, 'grad_norm': 4.409435272216797, 'learning_rate': 1.6666666666666667e-05, 'epoch': 2.5}
{'loss': 0.368, 'grad_norm': 2.471986770629883, 'learning_rate': 1.588785046728972e-05, 'epoch': 2.52}
{'loss': 0.2114, 'grad_norm': 0.7509884834289551, 'learning_rate': 1.5109034267912772e-05, 'epoch': 2.55}
{'loss': 0.1179, 'grad_norm': 0.6848320960998535, 'learning_rate': 1.4330218068535826e-05, 'epoch': 2.57}
{'loss': 0.1788, 'grad_norm': 7.214054107666016, 'learning_rate': 1.3551401869158877e-05, 'epoch': 2.59}
{'loss': 0.2972, 'grad_norm': 8.204496383666992, 'learning_rate': 1.277258566978193e-05, 'epoch': 2.62}
{'loss': 0.2308, 'grad_norm': 2.5937981605529785, 'learning_rate': 1.1993769470404986e-05, 'epoch': 2.64}
{'loss': 0.1526, 'grad_norm': 3.0757992267608643, 'learning_rate': 1.1214953271028037e-05, 'epoch': 2.66}
{'loss': 0.3075, 'grad_norm': 2.321214437484741, 'learning_rate': 1.043613707165109e-05, 'epoch': 2.69}
{'loss': 0.2293, 'grad_norm': 2.101726531982422, 'learning_rate': 9.657320872274144e-06, 'epoch': 2.71}
{'loss': 0.2034, 'grad_norm': 3.9918925762176514, 'learning_rate': 8.878504672897196e-06, 'epoch': 2.73}
{'loss': 0.3253, 'grad_norm': 6.839198112487793, 'learning_rate': 8.099688473520249e-06, 'epoch': 2.76}
{'loss': 0.2802, 'grad_norm': 5.153421878814697, 'learning_rate': 7.3208722741433015e-06, 'epoch': 2.78}
{'loss': 0.2956, 'grad_norm': 2.484435558319092, 'learning_rate': 6.542056074766355e-06, 'epoch': 2.8}
{'loss': 0.1546, 'grad_norm': 4.341700077056885, 'learning_rate': 5.763239875389408e-06, 'epoch': 2.83}
{'loss': 0.1737, 'grad_norm': 1.485549807548523, 'learning_rate': 4.9844236760124615e-06, 'epoch': 2.85}
{'loss': 0.2387, 'grad_norm': 3.5123398303985596, 'learning_rate': 4.205607476635514e-06, 'epoch': 2.87}
{'loss': 0.0861, 'grad_norm': 1.2743655443191528, 'learning_rate': 3.426791277258567e-06, 'epoch': 2.9}
{'loss': 0.3071, 'grad_norm': 0.7971276044845581, 'learning_rate': 2.64797507788162e-06, 'epoch': 2.92}
{'loss': 0.2702, 'grad_norm': 6.982112884521484, 'learning_rate': 1.8691588785046728e-06, 'epoch': 2.94}
{'loss': 0.2769, 'grad_norm': 2.075237512588501, 'learning_rate': 1.0903426791277259e-06, 'epoch': 2.97}
{'loss': 0.1571, 'grad_norm': 3.8953192234039307, 'learning_rate': 3.1152647975077885e-07, 'epoch': 2.99}
  warnings.warn(
100%|█████████████████████████████████████████████████████████████████████████████████████████| 1284/1284 [01:38<00:00, 12.97it/s]
2024-10-30 00:16:06 - INFO - __main__ - Starting evaluation...                                                                    
{'eval_loss': 0.21163329482078552, 'eval_accuracy': 0.9381578947368421, 'eval_micro_f1': 0.9381578947368421, 'eval_macro_f1': 0.936597611538788, 'eval_runtime': 1.704, 'eval_samples_per_second': 445.997, 'eval_steps_per_second': 28.168, 'epoch': 3.0}
{'train_runtime': 98.9907, 'train_samples_per_second': 207.292, 'train_steps_per_second': 12.971, 'train_loss': 0.30493656618990633, 'epoch': 3.0}
/root/miniconda3/envs/pytorch/lib/python3.10/site-packages/transformers/modeling_utils.py:1160: FutureWarning: The `device` argument is deprecated and will be removed in v5 of Transformers.
  warnings.warn(
100%|█████████████████████████████████████████████████████████████████████████████████████████████| 48/48 [00:01<00:00, 29.14it/s]
2024-10-30 00:16:07 - INFO - __main__ - Evaluation results: {'eval_loss': 0.21163329482078552, 'eval_accuracy': 0.9381578947368421, 'eval_micro_f1': 0.9381578947368421, 'eval_macro_f1': 0.936597611538788, 'eval_runtime': 1.6821, 'eval_samples_per_second': 451.817, 'eval_steps_per_second': 28.536, 'epoch': 3.0}
2024-10-30 00:16:07 - INFO - __main__ - Training complete.
